CustomerKey,Full Name,Gender,DateFirstPurchase,Customer city,Country
11450,Brett Mehta,Male,2019-06-29,Cloverdale,Australia
11451,Ruben Muñoz,Male,2019-07-29,Newcastle,Australia
11452,Erika Rubio,Female,2019-07-11,Caloundra,Australia
11453,Stanley Malhotra,Male,2019-07-15,Hobart,Australia
11454,Melinda Navarro,Female,2019-07-31,Melbourne,Australia
11455,Ross Sanz,Male,2019-07-01,Melton,Australia
11456,Jon Gao,Male,2019-07-17,St. Leonards,Australia
11457,Jaime Gutierrez,Female,2019-07-17,Wollongong,Australia
11458,Bianca Liu,Female,2021-03-30,Springwood,Australia
11459,Tasha Deng,Female,2019-07-27,Port Macquarie,Australia
11460,Melvin Chande,Male,2019-07-21,Cranbourne,Australia
11461,Victor Jimenez,Male,2019-07-31,Lavender Bay,Australia
11462,Laura Lin,Female,2019-07-16,Matraville,Australia
11463,Alisha Beck,Female,2021-03-05,Cloverdale,Australia
11464,Alejandro Huang,Male,2019-07-22,South Melbourne,Australia
11465,Louis Luo,Male,2019-07-14,Gold Coast,Australia
11466,Grant Tang,Male,2021-05-22,Lavender Bay,Australia
11467,Arturo Zheng,Male,2021-07-31,St. Leonards,Australia
11468,Jaclyn Andersen,Female,2019-08-08,York,United Kingdom
11469,Edwin Raji,Male,2021-08-09,York,United Kingdom
11470,Jay Suarez,Male,2020-01-22,Stuttgart,Germany
11471,Latasha Suarez,Female,2021-05-17,Chatou,France
11472,Kenneth Kumar,Male,2019-07-26,Hawthorne,Australia
11473,Grace Henderson,Female,2021-06-02,Drancy,France
11474,Melvin Xu,Male,2021-09-26,Peterborough,United Kingdom
11475,Cesar Subram,Male,2021-04-23,London,United Kingdom
11476,Erika Navarro,Female,2021-11-01,Kirkby,United Kingdom
11477,Tristan Hughes,Male,2021-09-25,Darmstadt,Germany
11478,Billy Hernandez,Male,2021-04-19,Sèvres,France
11479,Darryl Wu,Male,2020-12-05,Saint Ouen,France
11480,Colleen Ma,Female,2020-12-25,Tremblay-en-France,France
11481,Erica Hu,Female,2020-01-27,Braunschweig,Germany
11482,Adrienne Torres,Female,2019-09-08,Warrington,United Kingdom
11483,Calvin Chande,Male,2020-12-22,Paris,France
11484,Erick Sai,Male,2020-01-02,Neunkirchen,Germany
11485,Donald Chandra,Male,2019-09-14,Esher-Molesey,United Kingdom
11486,Ariana Rogers,Female,2021-11-24,Erlangen,Germany
11487,Morgan Jones,Female,2021-12-15,Dunkerque,France
11488,Jermaine Lopez,Male,2019-10-28,London,United Kingdom
11489,Deborah Goel,Female,2019-10-28,Oxford,United Kingdom
11490,Danny Rubio,Male,2021-04-04,Paris La Defense,France
11491,Andre Perez,Male,2019-11-07,London,United Kingdom
11492,Terrence Chander,Male,2020-02-11,Eilenburg,Germany
11493,Dawn Wu,Female,2019-11-14,London,United Kingdom
11494,Jimmy Gutierrez,Male,2019-12-23,Runcorn,United Kingdom
11495,Francis Jimenez,Male,2021-10-26,Bonn,Germany
11496,Gary Ortega,Male,2019-11-30,Warrington,United Kingdom
11497,Katrina Nath,Female,2021-11-04,Newcastle upon Tyne,United Kingdom
11498,Arturo Sun,Male,2021-02-28,Cliffside,Canada
11499,Pedro Vance,Male,2021-04-06,Concord,United States
11500,Sarah Simmons,Female,2021-01-31,Langley,Canada
11501,Brandy Chandra,Female,2021-03-27,Cliffside,Canada
11502,Jared Peterson,Male,2021-01-30,Shawnee,Canada
11503,Dennis Wu,Male,2021-05-26,Coronado,United States
11504,Jordan Baker,Female,2021-05-01,Downey,United States
11505,Jasmine Powell,Female,2021-02-22,Burnaby,Canada
11506,Nicholas Brown,Male,2021-03-08,Port Hammond,Canada
11507,Isabella Russell,Female,2021-02-17,Victoria,Canada
11508,Elizabeth Wilson,Female,2021-05-02,Lynnwood,United States
11509,Roger Harui,Female,2021-07-29,Novato,United States
11510,Seth Roberts,Male,2021-03-12,N. Vancouver,Canada
11511,Caleb Perry,Male,2021-03-13,Lebanon,United States
11512,Natalie Campbell,Female,2021-12-28,Oak Bay,Canada
11513,Alyssa Howard,Female,2021-06-08,Royal Oak,Canada
11514,Dalton Diaz,Male,2021-06-24,Tacoma,United States
11515,Shannon Huang,Female,2019-08-31,Burbank,United States
11516,Mya Gonzales,Female,2019-09-15,Colma,United States
11517,Katherine Bryant,Female,2021-06-26,Redwood City,United States
11518,Edward Washington,Male,2021-10-27,Milwaukie,United States
11519,Jerome Navarro,Male,2021-03-13,Cliffside,Canada
11520,Jada Morgan,Female,2021-02-22,Port Hammond,Canada
11521,Ariana Peterson,Female,2021-03-05,Walla Walla,United States
11522,Christian Hughes,Male,2019-09-03,Oregon City,United States
11523,Lucas Taylor,Male,2021-02-15,N. Vancouver,Canada
11524,Alyssa Jackson,Female,2021-08-28,Torrance,United States
11525,Ariana Cook,Female,2019-09-06,Lebanon,United States
11526,Katherine Diaz,Female,2021-02-03,Westminster,Canada
11527,Jenna Green,Female,2021-02-07,San Gabriel,United States
11528,Joan Washington,Female,2019-09-12,Glendale,United States
11529,Austin Bryant,Male,2019-09-24,Portland,United States
11530,Andrew Martinez,Male,2021-01-28,N. Vancouver,Canada
11531,Nina Yuan,Female,2019-08-30,Beverly Hills,United States
11532,Lauren Miller,Female,2021-04-05,Redmond,United States
11533,Ebony Gill,Female,2021-05-14,Birmingham,United States
11534,Cameron Lewis,Male,2019-09-18,Long Beach,United States
11535,Devin Nelson,Male,2019-09-02,Lebanon,United States
11536,Logan Chow,Male,2019-09-24,Fremont,United States
11537,Dakota Ross,Male,2019-09-21,Colma,United States
11538,Nicole Taylor,Female,2019-09-16,Palo Alto,United States
11539,Justin Washington,Male,2019-09-23,Concord,United States
11540,Alberto Navarro,Male,2019-09-13,Coronado,United States
11541,Aidan Ross,Male,2019-09-12,Portland,United States
11542,Alejandro Tang,Male,2021-05-11,York,United Kingdom
11543,Sheena Chande,Female,2021-12-21,Paris,France
11544,Joel Garcia,Male,2021-08-28,Darmstadt,Germany
11545,Reginald Dominguez,Male,2021-07-13,Paris,France
11546,Christine Chande,Female,2020-12-02,Roubaix,France
11547,Cindy Sai,Female,2020-12-25,Paris,France
11548,Raymond Sanchez,Male,2019-12-02,Berkshire,United Kingdom
11549,Crystal Liang,Female,2019-12-21,London,United Kingdom
11550,Deb Torres,Female,2020-01-20,Oxford,United Kingdom
11551,Shannon Alvarez,Male,2021-03-01,Colombes,France
11552,Eddie Rubio,Male,2022-01-06,Salzgitter,Germany
11553,Sharon Luo,Female,2021-08-22,Reading,United Kingdom
11554,Sydney Simmons,Female,2021-05-08,Tremblay-en-France,France
11555,Alexandria Henderson,Female,2021-05-08,Esher-Molesey,United Kingdom
11556,Lucas Evans,Male,2021-12-21,Warrington,United Kingdom
11557,Felicia Ramos,Female,2021-08-08,York,United Kingdom
11558,Ivan Malhotra,Male,2021-11-30,Woolston,United Kingdom
11559,Frederick Subram,Male,2021-11-29,Solingen,Germany
11560,Whitney Srini,Female,2021-12-03,London,United Kingdom
11561,Briana Dominguez,Female,2020-02-19,München,Germany
11562,Jarrod Gonzalez,Male,2021-06-26,Leipzig,Germany
11563,Cesar Srini,Male,2021-07-05,London,United Kingdom
11564,Jorge Liang,Male,2020-02-16,Frankfurt am Main,Germany
11565,Erik Diaz,Male,2021-09-08,Berks,United Kingdom
11566,April Shan,Female,2021-01-28,Cergy,France
11567,Carla Perez,Female,2021-03-15,Berlin,Germany
11568,Alexia Foster,Female,2020-01-10,Cheltenham,United Kingdom
11569,Troy Malhotra,Male,2021-11-20,West Sussex,United Kingdom
11570,Kristin Andersen,Female,2020-03-25,Berlin,Germany
11571,Joel Sai,Male,2020-12-12,Orleans,France
11572,Billy Moreno,Male,2020-12-09,Dunkerque,France
11573,Meagan Subram,Female,2021-07-27,Woolston,United Kingdom
11574,Karla Luo,Female,2021-03-15,West Sussex,United Kingdom
11575,Jackson Campbell,Male,2020-01-20,Leeds,United Kingdom
11576,Micah Zhu,Male,2020-12-15,Croix,France
11577,Janet Serrano,Female,2020-12-21,Paris,France
11578,Trisha Huang,Female,2020-11-29,Pantin,France
11579,Clayton Beck,Male,2021-07-31,Warrington,United Kingdom
11580,Melvin Raje,Male,2021-04-16,Berkshire,United Kingdom
11581,Cindy Jordan,Female,2021-02-11,Paris,France
11582,Claudia Ma,Female,2020-12-07,Pantin,France
11583,Karla Xu,Female,2020-12-21,Chatou,France
11584,Devin Carter,Male,2021-09-16,Neunkirchen,Germany
11585,Kari Perez,Female,2022-01-10,Billericay,United Kingdom
11586,Alberto Romero,Male,2021-10-28,York,United Kingdom
11587,Kevin Bryant,Male,2020-11-29,Metz,France
11588,Candace Mehta,Female,2020-11-29,Saint-Denis,France
11589,Ebony Malhotra,Female,2021-06-04,London,United Kingdom
11590,Erika Diaz,Female,2020-12-01,Drancy,France
11591,Stacey Lu,Female,2019-01-11,Versailles,France
11592,Darrell Raji,Male,2019-01-11,Paris,France
11593,Armando Moreno,Male,2019-01-21,Orleans,France
11594,Corey Goel,Male,2021-08-17,Verrieres Le Buisson,France
11595,Sebastian Howard,Male,2021-12-30,Erlangen,Germany
11596,Roger Raje,Male,2021-10-01,Runcorn,United Kingdom
11597,Janelle Chandra,Female,2022-01-05,Orly,France
11598,Meredith Ruiz,Female,2020-03-11,Saarbrücken,Germany
11599,Melody Diaz,Female,2019-01-18,Les Ulis,France
11600,Linda Rubio,Female,2021-05-06,Sèvres,France
11601,Ivan Raman,Male,2019-01-19,Versailles,France
11602,Larry Gill,Male,2021-07-10,Salzgitter,Germany
11603,Geoffrey Gonzalez,Male,2020-01-18,London,United Kingdom
11604,Edgar Sanchez,Male,2020-01-03,Wokingham,United Kingdom
11605,Heidi Subram,Female,2020-03-08,Stuttgart,Germany
11606,Melody Ramos,Female,2019-01-08,Morangis,France
11607,Clinton Moreno,Male,2019-01-19,Paris,France
11608,Cesar Madan,Male,2021-12-13,Paris La Defense,France
11609,Eugene Ye,Male,2020-01-28,York,United Kingdom
11610,Blake Collins,Male,2020-01-10,Stoke-on-Trent,United Kingdom
11611,Ernest Lin,Male,2019-01-23,Orleans,France
11612,Keith Andersen,Male,2020-02-02,Berkshire,United Kingdom
11613,Meredith Prasad,Female,2020-05-13,Leipzig,Germany
11614,Katrina Sharma,Female,2020-05-10,Offenbach,Germany
11615,Dwayne Navarro,Male,2020-02-22,Lancaster,United Kingdom
11616,Casey Nath,Female,2020-02-03,Milton Keynes,United Kingdom
11617,Sean Brooks,Male,2019-09-10,Grossmont,United States
11618,Brian Ramirez,Male,2021-02-09,Cliffside,Canada
11619,Sierra Young,Female,2021-02-08,Victoria,Canada
11620,Megan Rodriguez,Female,2021-02-08,Bellingham,United States
11621,Leah She,Female,2021-08-01,Bremerton,United States
11622,Gabriel Allen,Male,2021-04-08,Kirkland,United States
11623,Angela Perry,Female,2019-09-07,Fremont,United States
11624,Ryan Smith,Male,2019-09-21,Mill Valley,United States
11625,Zachary Moore,Male,2019-09-24,Palo Alto,United States
11626,Destiny Rogers,Female,2019-09-01,San Francisco,United States
11627,Dalton Gray,Male,2021-08-27,Spring Valley,United States
11628,Mariah Wood,Female,2019-09-12,Bellflower,United States
11629,Isaiah Wright,Male,2019-09-25,Newport Beach,United States
11630,Haley Powell,Female,2019-09-21,Seattle,United States
11631,Antonio Bennett,Male,2021-02-07,Langley,Canada
11632,Alexandra Jenkins,Female,2021-01-30,Langford,Canada
11633,Thomas Anderson,Male,2021-11-13,Burien,United States
11634,Samuel Collins,Male,2021-03-11,Puyallup,United States
11635,Darrell Chande,Male,2021-02-08,Beverly Hills,United States
11636,Kimberly Cox,Female,2021-09-11,Daly City,United States
11637,Morgan Hernandez,Female,2021-02-08,Los Angeles,United States
11638,Antonio Powell,Male,2021-10-19,Mill Valley,United States
11639,Angelica Perry,Female,2021-11-09,Mill Valley,United States
11640,Chloe Wilson,Female,2021-03-15,Langford,Canada
11641,James Chen,Male,2021-01-30,Cliffside,Canada
11642,Morgan Hughes,Female,2021-02-09,Oak Bay,Canada
11643,Naomi Munoz,Female,2021-04-21,Burien,United States
11644,Charles Torres,Male,2021-05-17,Redmond,United States
11645,Gabriella Turner,Female,2021-11-10,Salem,United States
11646,Anna Foster,Female,2021-07-15,Burien,United States
11647,Randy Wu,Male,2021-02-15,Cliffside,Canada
11648,Kevin Scott,Male,2021-08-28,Chula Vista,United States
11649,Ian White,Male,2021-04-05,Newport Beach,United States
11650,Caleb Hayes,Male,2021-02-15,Glendale,United States
11651,Patricia Garcia,Female,2021-03-04,Cliffside,Canada
11652,Samuel Russell,Male,2021-06-26,Vancouver,Canada
11653,Sydney Peterson,Female,2021-04-16,Lebanon,United States
11654,Ariana Sanchez,Female,2019-10-18,Bellflower,United States
11655,Tamara Sharma,Female,2021-09-29,Concord,United States
11656,Katelyn Perez,Female,2021-09-11,Imperial Beach,United States
11657,Megan Cox,Female,2021-05-25,Novato,United States
11658,Robert Mitchell,Male,2021-04-23,Oakland,United States
11659,Miguel Adams,Male,2021-05-09,Sooke,Canada
11660,Miranda Gonzales,Female,2021-05-08,Port Hammond,Canada
11661,Jeremiah James,Male,2021-04-06,Cliffside,Canada
11662,Ethan Kumar,Male,2021-05-06,Milwaukie,United States
11663,Seth Williams,Male,2019-10-28,Walla Walla,United States
11664,Alyssa Morgan,Female,2019-10-27,Burlingame,United States
11665,Janet Dominguez,Female,2019-10-13,Chula Vista,United States
11666,Angel Baker,Male,2019-10-17,Torrance,United States
11667,Blake Moore,Male,2021-07-04,Walla Walla,United States
11668,Jada Collins,Female,2021-12-16,Beverly Hills,United States
11669,Isabella Simmons,Female,2021-08-18,Tacoma,United States
11670,Jacqueline Perry,Female,2021-04-13,Grossmont,United States
11671,Jessica Brown,Female,2019-10-21,El Cajon,United States
11672,Chad Jai,Male,2021-07-25,Beverly Hills,United States
11673,Susan Ye,Female,2021-01-30,Burien,United States
11674,Morgan Rogers,Female,2021-05-30,Woodland Hills,United States
11675,Devin Martinez,Male,2019-10-25,Everett,United States
11676,Alan Hu,Male,2021-08-20,Branch,United States
11677,Charles Walker,Male,2021-04-05,Haney,Canada
11678,Johnny Chavez,Male,2019-10-10,Cheyenne,United States
11679,Dalton Richardson,Male,2021-10-13,Puyallup,United States
11680,Kaylee Nelson,Female,2021-09-01,Redmond,United States
11681,Abigail Jones,Female,2021-03-07,Spokane,United States
11682,Kaitlyn Hall,Female,2021-09-05,Tacoma,United States
11683,Greg Taylor,Male,2019-10-05,El Cajon,United States
11684,Devin Parker,Male,2021-07-01,Redmond,United States
11685,Jose Griffin,Male,2021-03-11,Milwaukie,United States
11686,Luke Edwards,Male,2021-03-08,Glendale,United States
11687,Cody Torres,Male,2021-04-12,La Jolla,United States
11688,Victoria Morris,Female,2019-10-02,Sedro Woolley,United States
11689,Ian Diaz,Male,2021-08-26,Edmonds,United States
11690,Caroline Butler,Female,2019-10-25,Port Orchard,United States
11691,Kaitlyn Wilson,Female,2021-02-08,Imperial Beach,United States
11692,Caleb Gonzales,Male,2021-07-07,Burbank,United States
11693,Hailey Diaz,Female,2021-01-28,Haney,Canada
11694,Jonathon Ortega,Male,2021-04-11,Colma,United States
11695,Logan Campbell,Male,2021-04-09,Beverly Hills,United States
11696,Mackenzie Campbell,Female,2019-10-01,Tacoma,United States
11697,Eduardo Lee,Male,2021-08-07,Oakland,United States
11698,Jackson Wright,Male,2021-03-31,Metchosin,Canada
11699,Chase Peterson,Male,2021-05-29,Walla Walla,United States
11700,Xavier Richardson,Male,2021-02-02,Woodland Hills,United States
11701,David Hayes,Male,2021-04-24,Novato,United States
11702,Jenny Zhou,Female,2021-05-17,Burlingame,United States
11703,Kaylee Baker,Female,2021-02-13,La Jolla,United States
11704,Evan Hernandez,Male,2021-07-07,Santa Cruz,United States
11705,Brooke Richardson,Female,2019-10-28,Woodland Hills,United States
11706,Blake Perez,Male,2021-03-08,Burlingame,United States
11707,Natalie Cook,Female,2019-10-10,Woodland Hills,United States
11708,Elizabeth Weisman,Female,2019-10-25,Lincoln Acres,United States
11709,Hailey Collins,Female,2021-03-11,Victoria,Canada
11710,Zoe Ramirez,Female,2021-11-23,La Jolla,United States
11711,Daniel Davis,Male,2021-02-07,N. Vancouver,Canada
11712,Shelby Rogers,Female,2021-02-04,Haney,Canada
11713,Kyle Zhang,Male,2021-07-07,Kirkland,United States
11714,Alexandria Long,Female,2021-02-18,San Diego,United States
11715,Chloe Robinson,Female,2021-12-26,San Gabriel,United States
11716,Evan Kelly,Male,2021-05-31,Daly City,United States
11717,Marcus Jones,Male,2021-05-25,Corvallis,United States
11718,Sarah Jones,Female,2021-03-06,Oregon City,United States
11719,Blake Green,Male,2021-04-26,Cliffside,Canada
11720,Morgan Morris,Female,2021-05-17,San Diego,United States
11721,Jennifer Alexander,Female,2021-06-15,Lincoln Acres,United States
11722,Julian Hughes,Male,2021-07-30,Bellingham,United States
11723,Luke Coleman,Male,2021-01-31,Shawnee,Canada
11724,Jason Carter,Male,2021-02-05,Shawnee,Canada
11725,Jose Li,Male,2021-04-01,Burien,United States
11726,Micah Liang,Male,2021-10-10,Burien,United States
11727,Benjamin Taylor,Male,2019-10-12,National City,United States
11728,Logan White,Male,2021-06-11,Woodburn,United States
11729,Caleb Campbell,Male,2021-07-27,Kirkland,United States
11730,Emma Torres,Female,2021-05-11,Redmond,United States
11731,Tanya Gill,Female,2021-03-16,Burlingame,United States
11732,Erick Sanchez,Male,2021-06-09,Cincinnati,United States
11733,Kristi Schmidt,Female,2022-01-01,Concord,United States
11734,Omar Chen,Male,2021-06-21,Coronado,United States
11735,Sydney Gray,Female,2021-02-24,Lynnwood,United States
11736,Sebastian Sanchez,Male,2021-10-17,Fremont,United States
11737,Megan Martin,Female,2021-02-14,Redwood City,United States
11738,Elijah Alexander,Male,2021-02-02,Oak Bay,Canada
11739,Aaron King,Male,2021-01-13,Shawnee,Canada
11740,Jan Hall,Female,2021-03-07,Vancouver,Canada
11741,Tamara Chander,Female,2019-10-15,Chula Vista,United States
11742,Edward Lewis,Male,2019-10-03,Redwood City,United States
11743,Chase Kelly,Male,2019-10-25,Spring Valley,United States
11744,Stephanie Campbell,Female,2021-04-13,Spring Valley,United States
11745,Allison Gonzalez,Female,2019-10-10,Walla Walla,United States
11746,Seth Brooks,Male,2021-01-28,Tacoma,United States
11747,Destiny Davis,Female,2021-08-07,Edmonds,United States
11748,Blake Hill,Male,2021-06-07,Victoria,Canada
11749,Eduardo Jackson,Male,2021-04-08,Coffs Harbour,Australia
11750,Latoya She,Female,2019-07-14,Newcastle,Australia
11751,Victoria Gonzales,Female,2019-07-08,Melton,Australia
11752,Lauren Bryant,Female,2021-02-27,Goulburn,Australia
11753,Felicia Ortega,Female,2021-04-19,Coffs Harbour,Australia
11754,Janet Ortega,Female,2019-07-16,Malabar,Australia
11755,Willie Pal,Male,2021-05-31,Hervey Bay,Australia
11756,Linda Ortega,Female,2019-07-28,St. Leonards,Australia
11757,Vincent Cai,Male,2021-02-23,Cranbourne,Australia
11758,Colin Yuan,Male,2021-03-30,Darlinghurst,Australia
11759,Dawn Nath,Female,2019-07-10,Cloverdale,Australia
11760,Melody Moreno,Female,2021-03-31,Findon,Australia
11761,Edgar Mehta,Male,2019-08-05,Hobart,Australia
11762,Randall Gomez,Male,2019-08-07,Wollongong,Australia
